file_name	gene_id
2976-58_2_one.out.merged.h.tsv	ENSG00000134760
2977-7_2_one.out.merged.h.tsv	ENSG00000135960
2979-8_2_one.out.merged.h.tsv	ENSG00000163735
2981-9_3_one.out.merged.h.tsv	ENSG00000149564
2982-82_2_one.out.merged.h.tsv	ENSG00000171747
2985-35_1_one.out.merged.h.tsv	ENSG00000163739
2986-49_2_one.out.merged.h.tsv	ENSG00000163734
2986-49_2_one.out.merged.h.tsv	ENSG00000081041
2987-37_3_one.out.merged.h.tsv	ENSG00000187837
2989-17_2_one.out.merged.h.tsv	ENSG00000111537
2991-9_2_one.out.merged.h.tsv	ENSG00000115594
2992-59_2_one.out.merged.h.tsv	ENSG00000177663
2993-1_2_one.out.merged.h.tsv	ENSG00000115607
2994-71_2_one.out.merged.h.tsv	ENSG00000115598
2997-8_1_one.out.merged.h.tsv	ENSG00000154721
2998-53_2_one.out.merged.h.tsv	ENSG00000166086
2999-6_2_one.out.merged.h.tsv	ENSG00000185565
3000-66_1_one.out.merged.h.tsv	ENSG00000165471
3003-29_2_one.out.merged.h.tsv	ENSG00000204475
3004-67_2_one.out.merged.h.tsv	ENSG00000197646
3005-5_2_one.out.merged.h.tsv	ENSG00000196396
3007-7_2_one.out.merged.h.tsv	ENSG00000129450
3009-3_2_one.out.merged.h.tsv	ENSG00000069702
3010-53_2_one.out.merged.h.tsv	ENSG00000145777
3022-4_2_one.out.merged.h.tsv	ENSG00000163599
3024-18_2_one.out.merged.h.tsv	ENSG00000167711
3025-50_1_one.out.merged.h.tsv	ENSG00000138685
3026-5_2_one.out.merged.h.tsv	ENSG00000153113
3028-36_2_one.out.merged.h.tsv	ENSG00000274736
3029-52_2_one.out.merged.h.tsv	ENSG00000090659
3030-3_2_one.out.merged.h.tsv	ENSG00000104938
3031-66_1_one.out.merged.h.tsv	ENSG00000167996
3031-66_1_one.out.merged.h.tsv	ENSG00000087086
3032-11_2_one.out.merged.h.tsv	ENSG00000135346
3032-11_2_one.out.merged.h.tsv	ENSG00000131808
3033-57_1_one.out.merged.h.tsv	ENSG00000100079
3034-1_2_one.out.merged.h.tsv	ENSG00000131095
3035-80_2_one.out.merged.h.tsv	ENSG00000142224
3037-62_1_one.out.merged.h.tsv	ENSG00000125538
3038-9_2_one.out.merged.h.tsv	ENSG00000169248
